data,label
Trầm cảm hậu COVID-19: Kẻ tàn phá tinh thần,0
Ai là kẻ trộm dưa hấu của tiệm bách hóa?,0
Số lượng dưa hấu nhập vào và bán ra không đồng nhất đã khiến người quản lý cửa hàng bách hóa cam đoan đã có người ăn trộm dưa hấu.,0
Dân tình tập trung 'đẩy thuyền' cho Thùy Tiên và Quang Linh Vlogs,0
Trẻ vị thành niên quan hệ tình dục ngày càng sớm: Chuyên gia nói gì?,0
TTO - Tỉ lệ trẻ quan hệ tình dục dưới 14 tuổi tăng lên khiến nhiều phụ huynh không khỏi lo lắng. Hãy cùng nghe những chia sẻ của các chuyên gia tâm lý giải đáp về vấn đề này.,0
Tỉ lệ quan hệ tình dục trước 14 tuổi tăng gấp đôi trong 6 năm,0
11 ngư dân trên 2 tàu cá bị chìm được tàu bạn cứu vớt,0
"TTO - 11 ngư dân tỉnh Bình Định trên 2 con tàu đang đánh bắt giữa biển thì bị sóng gió lớn gây phá nước, tàu chìm dần. May mắn họ được 2 tàu đánh cá khác cứu sống.",0
"Chìm tàu cá trên vùng biển Bình Thuận, 3 thuyền viên đang mất tích",0
"Học điều dưỡng ở Đức, cơ hội nhận lương 34 triệu đồng mỗi tháng",0
"TTO - Học viên điều dưỡng sang Đức học nghề có thể nhận lương lên tới 1.300 EUR/tháng (tương đương 34 triệu đồng/tháng). Sau khi tốt nghiệp và được cấp chứng chỉ quốc gia, học viên làm việc, hưởng lương như công dân Đức.",0
Tự tin nắm bắt ‘thời cơ vàng’ để du học thời COVID-19,0
Ngân hàng nào còn dư địa từ hợp đồng độc quyền bảo hiểm?,0
"Trong khi nhiều ngân hàng đã đẩy mạnh kênh phân phối bảo hiểm qua ngân hàng (bancassurance) và ghi nhận khoản phí trả trước ""khủng"" từ thương vụ độc quyền thì vẫn còn một số ngân hàng vẫn đang trong quá trình “kén rể”.",0
Doanh thu bán bảo hiểm từ ngân hàng tăng chậm vì dịch COVID-19,0
Vụ cháy xe tải trên cao tốc TP.HCM - Trung Lương: Sao lại chở vật liệu dễ cháy trên cao tốc?,0
TTO - Vụ cháy xe chở dầu nhớt trên đường cao tốc TP.HCM - Trung Lương vào chiều 4-5 dù không thiệt hại về người nhưng khiến nhiều người lo lắng và đặt câu hỏi: Sao lại cho xe chở vật liệu dễ cháy lên cao tốc?,0
Trực tiếp: Xe chở nhớt bốc cháy nghi ngút trên cao tốc TP.HCM - Trung Lương,0
Sim điện thoại như nào là đẹp?,0
"Sim tứ quý, sim lộc phát... mà tối ngày bị tra tấn thì cũng như không. Thà xấu mà ""yên bình"" còn hơn.",0
Bớt bớt đi ông ơi!,0
"Đồng rúp của Nga tăng giá cao kỷ lục trong vòng 2 năm so với USD, euro",0
"TTO - Đồng rúp của Nga tăng lên mức giá cao nhất trong 2 năm qua so với đồng USD và euro, trong lúc EU đang tính tung gói trừng phạt lần 6 với Nga.",0
Phần Lan quyết không mua khí đốt Nga bằng đồng rúp,0
"Mercedes-Benz tăng giá nhiều dòng xe, cao nhất 159 triệu đồng",0
"Mẫu SUV cỡ nhỏ Mercedes-Benz GLB 35 4Matic AMG tăng giá nhiều nhất 159 triệu đồng, ngoài ra các mẫu GLE 53 4Matic Coupe cũng tăng giá hơn 100 triệu đồng.",0
"Mercedes-Benz GLC 2023 lộ diện rõ nét hơn: Kết hợp C-Class và S-Class, sẵn sàng đấu BMW X3",0
"Doanh nghiệp nước ngoài khuyên Bắc Kinh bớt phong tỏa, lo tiêm vắc xin cho dân",0
TTO - Khảo sát của Phòng thương mại Liên minh châu Âu (EU) cho thấy chính sách 'Zero COVID linh hoạt' thiên về phong tỏa cứng rắn của Trung Quốc đã khiến các công ty châu Âu ít muốn tiếp tục đầu tư vào quốc gia này.,0
Chuyên gia ước tính Trung Quốc tốn 215 tỉ USD để xét nghiệm đại trà,0
Phát hiện thuốc Molnupiravir giả ở Thụy Sĩ ghi 'sản xuất tại Bình Dương',0
"TTO - Tối 5-5, Cục Quản lý dược (Bộ Y tế) có cảnh báo khẩn về việc phát hiện thuốc giả Molnupiravir tại Thụy Sĩ có thông tin tiếng Việt không dấu trên nhãn ở phần nơi sản xuất.",0
Truy tố thứ trưởng Bộ Y tế Trương Quốc Cường vì liên quan vụ buôn bán thuốc giả,0
"Trung Quốc không mua được động cơ Đức, người Thái sợ bị giao tàu ngầm cũ",0
TTO - Các nhà quan sát cho rằng Trung Quốc có thể chuyển giao các tàu ngầm cũ tân trang lại cho Thái Lan như một hình thức bồi thường vì không mua được động cơ Đức để đóng các tàu ngầm mới theo hợp đồng đã ký năm 2017.,0
Kỹ sư hải quân Mỹ nhận tội bán bí mật tàu ngầm cho nước ngoài,0
"Bão cát phủ khắp Iraq, 5.000 người nhập viện trong ngày vì hít bụi",0
"TTO - Ngày 5-5, Bộ Y tế Iraq cho biết có 1 người chết và hơn 5.000 người đang phải nhập viện để điều trị các bệnh hô hấp vì bụi mịn do bão cát gây ra.",0
"Bão cát khiến 22 xe đâm nhau trên cao tốc Mỹ, 8 người chết",0
Giám đốc sở Lê Minh Tấn có quyết định nghỉ hưu,0
TTO - UBND TP.HCM vừa có quyết định cho nghỉ hưu để hưởng chế độ bảo hiểm xã hội đối với ông Lê Minh Tấn - giám đốc Sở Lao động - thương binh và xã hội TP.HCM.,0
"Ông Lê Minh Tấn xin lỗi người dân về phát ngôn 'chưa ai thiếu ăn, thiếu mặc'",0
Hai nữ du khách Nga mất điện thoại: 'Công an Việt Nam điều tra giỏi quá',0
"TTO - Ngày 5-5, Công an quận Hoàn Kiếm (Hà Nội) đã tiến hành thủ tục trao trả điện thoại cho hai nữ du khách trẻ người Nga bị lái xe taxi chiếm đoạt.",0
Hai cô gái tông ngã xe kẻ cướp giật điện thoại ở quận Tân Phú,0
Elon Musk được tài trợ hơn 7 tỉ USD để mua Twitter,0
"TTO - Tỉ phú Elon Musk tiết lộ đã nhận được khoản tài trợ 7,14 tỉ USD từ một nhóm nhà đầu tư, trong đó có nhà đồng sáng lập Tập đoàn Oracle Corp Larry Ellison, để dùng cho thương vụ thâu tóm mạng xã hội Twitter.",0
"Nhân viên Twitter lo lắng, dọa 'ra đi' vì... 'hành vi thất thường của tỉ phú Elon Musk'?",0
Đề nghị chiếu sáng mỹ thuật cầu Thủ Thiêm 2 để tạo điểm nhấn sông Sài Gòn,0
"TTO - ""Thủ Thiêm 2 là cây cầu có kiến trúc đẹp nên lãnh đạo TP đề nghị nghiên cứu chiếu sáng mỹ thuật tạo điểm nhấn cho sông Sài Gòn”, ông Phan Công Bằng - phó giám đốc Sở Giao thông vận tải TP.HCM - nhấn mạnh.",0
Cầu Thủ Thiêm 2 bị trộm cạy mất 44 nắp chắn rác,0
"Quốc tế cam kết hỗ trợ nhân đạo 6,5 tỉ USD cho Ukraine",0
"TTO - Thủ tướng Ba Lan Mateusz Morawiecki cho biết hội nghị các nhà tài trợ quốc tế tổ chức ngày 5-5 nhằm kêu gọi tiền cho Ukraine đã thu được 6,5 tỉ USD.",0
Angelina Jolie bất ngờ thăm Ukraine 'với tư cách cá nhân',0
Xem đối thủ của U23 Việt Nam luyện tập trước ngày đụng độ,0
"TTO - Chiều 5-5, đội tuyển U23 Indonesia đã có buổi tập trên sân Tam Nông (tỉnh Phú Thọ) nhằm chuẩn bị cho trận mở màn SEA Games 31 với U23 Việt Nam vào ngày mai. Trước sân tập tốt, dàn sao U23 Indonesia đã tập luyện đầy hứng khởi.",0
U23 Indonesia xem kỹ mặt sân Việt Trì trước khi đấu với U23 Việt Nam,0
"Xe 'điên' tông 10 xe máy nằm la liệt, 4 người bị thương",0
"TTO - Nam tài xế cầm lái ôm cua ngay chợ Thủ Đức (TP.HCM) bất ngờ lao xe qua làn đường ngược lại tông hàng loạt xe máy. Xe này còn lao tới ủi vào nhà dân rồi lùi lại tông thêm nhiều xe máy khiến nhiều người bị thương, xe máy hư hỏng nằm la liệt.",0
"Tài xế 'xe điên' lao vào tiệm bánh mì ở Đà Nẵng bị khởi tố, bắt giam",0
"Kia Soul 2023: SUV nhỏ nhiều công nghệ, được showroom tư nhân săn tìm",0
"Kia Soul 2023 thay đổi ở thiết kế, màu sắc, loại bỏ tùy chọn động cơ Turbo và phiên bản X-line, đồng thời bổ sung thêm tiện ích cho người lái.",0
"Kia Morning 2022 thêm 2 bản giá rẻ từ 389 triệu đồng, thêm sức cạnh tranh",0
Thiếu tướng Nguyễn Xuân Kiên làm giám đốc Học viện Quân y,0
"TTO - Chiều 5-5 tại Học viện Quân y, thiếu tướng, PGS.TS Nguyễn Xuân Kiên - cục trưởng Cục Quân y (Tổng cục Hậu cần) - được bổ nhiệm giữ chức vụ giám đốc Học viện Quân y.",0
Vụ kit xét nghiệm: 2 cán bộ Học viện Quân y liên quan thế nào đến Việt Á?,0
"Chế độ ăn giảm quá nhiều gạo, tinh bột sẽ 'hại nhiều hơn lợi'",0
"TTO - Các chế độ ăn đặc biệt như không ăn tinh bột, thời gian ăn các bữa cách quãng, nhịn ăn một số ngày để giảm cân, giữ sức khỏe... đang được cho là thời thượng, nhưng bác sĩ cảnh báo có thể dẫn đến những nguy hiểm cho sức khỏe.",0
Thay đổi chế độ ăn dẫn tới sự 'bùng nổ' số lượng cá sấu ở Australia,0
"WHO: Số người chết liên quan COVID-19 là 15 triệu chứ không phải 5,4",0
"TTO - Theo một báo cáo mới của Tổ chức Y tế thế giới (WHO) công bố ngày 5-5, số người chết liên quan đến COVID-19 có thể cao gần gấp 3 lần so với ghi nhận trong các số liệu chính thức.",0
Người mắc bệnh COVID-19 ở thể nặng bị mất tới 10 điểm IQ,0
"Tuổi Trẻ Cuối Tuần số 17-2022 với câu chuyện ""Những ngôi sao ám ảnh người kinh doanh ăn uống""",0
 ,0
"Tuổi Trẻ Cuối Tuần số 27-2022: ""Hãy bỏ qua sự chú ý tiền bạc, để ngắm tranh với niềm rung động""",0
"Bộ Chính trị: Phấn đấu để Hà Nội có thêm 2 quận, GRDP bình quân đạt 13.000 USD",0
"TTO - Ngày 5-5, Tổng bí thư Nguyễn Phú Trọng vừa ký nghị quyết của Bộ Chính trị về phương hướng, nhiệm vụ phát triển thủ đô Hà Nội đến năm 2030, tầm nhìn đến năm 2045.",0
Bắt tài xế taxi chiếm đoạt tài sản của 2 nữ du khách Nga trên phố cổ Hà Nội,0
U23 Thái Lan thoải mái trước giờ đấu SEA Games 31,0
"TTO - Trong buổi tập chiều 5-5 tại Cung thể thao tỉnh Nam Định, toàn bộ thành viên của U23 Thái Lan đều có tinh thần thoải mái, tỏ ra thân thiện với truyền thông Việt Nam.",0
CLB Thái Lan 'ngăn cản' anh em nhà Fandi khoác áo U23 Singapore tại SEA Gams 31,0
Giá vàng miếng SJC vượt 70 triệu đồng,0
"TTO - Giá vàng thế giới tăng từ dưới 1.870 USD/ounce lên 1.900 USD/ounce và giằng co quanh ngưỡng này trong suốt ngày hôm nay, 5-5. Trong khi đó, giá vàng miếng SJC đã vọt lên 70,4 triệu đồng/lượng.",0
Giá vàng thế giới giảm sâu trước sức ép FED tăng nhanh lãi suất,0
"Đưa đá sao Hỏa về Trái đất, sợ chứa vi khuẩn ngoài hành tinh",0
TTO - Cơ quan Hàng không vũ trụ Mỹ (NASA) đang có kế hoạch đưa đá từ sao Hỏa về Trái đất. Họ sẽ tổ chức khảo sát ý kiến ​​của công chúng về việc mang về các mẫu vật mà tàu thăm dò sao Hỏa Perseverance thu thập được.,0
Đá từ sao Hỏa chứa nước nhiều kỷ lục,0
"Nga diễn tập cho lễ duyệt binh, hàng ngàn binh lính, xe tăng, tên lửa",0
"TTO - Đầu tuần sau, ngày 9-5, hàng ngàn binh lính, xe tăng và tên lửa sẽ diễu hành qua Quảng trường Đỏ ở thủ đô Matxcơva và các thành phố của Nga trong cuộc duyệt binh mừng Ngày chiến thắng, kỷ niệm 77 năm đánh bại Đức Quốc xã.",0
Nga duyệt binh Ngày chiến thắng,0
Xếp hạng bảng A môn bóng đá nam SEA Games 31: U23 Việt Nam đứng dưới Philippines,0
"TTO - Sau lượt trận đầu tiên bảng A môn bóng đá nam SEA Games 31, U23 Việt Nam tạm đứng thứ 2 sau Philippines.",0
HLV Shin Tae Yong: 'Tôi không có nhiều điều để nói sau trận thua U23 Việt Nam',0
Trung Quốc lập hàng ngàn trạm xét nghiệm chuẩn bị hậu phong tỏa,0
"TTO - Trung Quốc đang lập hàng ngàn trạm xét nghiệm PCR thường trực để chuẩn bị ""bình thường hóa"" các biện pháp chống dịch COVID-19 gắt gao ngay cả sau khi bỏ phong tỏa.",0
Cách chống dịch ở Bắc Kinh 'phát huy tác dụng',0
"Báo châu Á khen ngợi U23 Việt Nam mở màn tưng bừng, giữ nguyên 'bản lĩnh nhà vô địch'",0
"TTO - Báo chí và các chuyên gia châu Á đã đồng loạt nhận định U23 Việt Nam là ứng viên sáng giá cho chức vô địch, sau khi chúng ta đánh bại U23 Indonesia 3-0 ở trận ra quân tại bảng A môn bóng đá nam SEA Games 31.",0
HLV Shin Tae Yong: 'Tôi không có nhiều điều để nói sau trận thua U23 Việt Nam',0
"Lee Jun Ho, Kim Tae Ri - hai diễn viên Hàn Quốc đoạt giải Baeksang 2022",0
"TTO - Lee Jun Ho, Kim Tae Ri là diễn viên xuất sắc nhất trong đêm trao giải Baeksang thu hút dàn sao khủng 6-5. Đây cũng là lần đầu tiên người hâm mộ được gặp trực tiếp các thần tượng kể từ khi các biện pháp chống dịch được gỡ bỏ.",0
Vì sao phim truyền hình tâm lý trinh thám kinh dị Beyond Evil thắng lớn giải Baeksang?,0
Cổ động viên châu Á: 'Chúc mừng Việt Nam thắng đội bóng có... Ronaldo'.,0
"TTO - Trong trận thua U23 Việt Nam 0-3, tuyển U23 Indonesia đã tung vào sân cầu thủ mang tên Ronaldo (giống tên Cristiano Ronaldo hoặc Ronaldo 'béo'), điều này tạo cơ hội cho cư dân mạng châu Á 'cà khịa' Indonesia sau trận thua.",0
Mời bạn đọc dự đoán 'Cầu thủ Việt Nam xuất sắc nhất trận' U23 Việt Nam gặp Indonesia,0
"HLV Park Hang Seo: 'Tiến Linh, Hùng Dũng, Hoàng Đức đem đến điều tích cực cho đội bóng'",0
"TTO - Phát biểu sau trận thắng U23 Indonesia 3-0 ở trận ra quân tại SEA Games 31 diễn ra tối 6-5, HLV Park Hang Seo cho rằng 3 cầu thủ quá tuổi đã trám vào những vị trí còn yếu của U23 Việt Nam và mang đến điều tích cực cho đội bóng.",0
U23 Việt Nam thắng Indonesia 3-0 ở trận ra quân SEA Games 31,0
HLV Shin Tae Yong: 'Tôi không có nhiều điều để nói sau trận thua U23 Việt Nam',0
"TTO - Phát biểu trong buổi họp báo sau trận mở màn SEA Games 31 thua U23 Việt Nam 0-3 vào tối 6-5, HLV Shin Tae Yong cho biết ông không có nhiều điều để nói ngoài việc chúc mừng U23 Việt Nam đã có trận thắng đầu tiên.",0
U23 Việt Nam thắng Indonesia 3-0 ở trận ra quân SEA Games 31,0
Kiếm thủ Vũ Thành An dẫn đầu lễ xin lửa thắp đuốc SEA Games 31,0
"TTO - Chiều tối 6-5, 11 vận động viên xuất sắc của Hà Nội đã thực hiện nghi thức xin lửa thắp đuốc SEA Games 31, chuẩn bị cho màn thắp sáng lễ khai mạc SEA Games 31 vào tối 12-5 tại sân vận động Mỹ Đình.",0
U23 Việt Nam thắng Indonesia 3-0 ở trận ra quân SEA Games 31,0
Đài Loan nói 18 máy bay Trung Quốc đi vào vùng nhận diện phòng không,0
TTO - Đài Loan cho biết 18 máy bay của Trung Quốc đi vào vùng nhận diện phòng không (ADIZ) của lãnh thổ này. Đài Loan đã cử máy bay cảnh báo và đặt tên lửa phòng không trong tình trạng 'quan sát'.,0
Đài Loan gặp trục trặc với các hợp đồng mua vũ khí Mỹ,0
Ưu tiên tiêm cho trẻ 6 đến dưới 12 tuổi bằng vắc xin Moderna,0
"TTO - Theo Viện Vệ sinh dịch tễ trung ương, hiện nay một số địa phương chưa sử dụng hết số vắc xin Moderna do COVAX Facility viện trợ.",0
TP.HCM vừa được phân bổ hơn 190.000 liều vắc xin Moderna tiêm cho trẻ 5-12 tuổi,0
Tom Cruise đẹp trai 'hack tuổi' trong Top Gun phần hậu truyện,0
"TTO - Trở lại với siêu phẩm Top Gun sau 36 năm, nam tài tử Tom Cruise vẫn giữ nguyên vẹn vẻ cuốn hút, quyến rũ như ngày nào.",0
Tom Cruise trả 3 giải và vụ tẩy chay Quả cầu vàng: Khủng hoảng lớn chưa từng có ở Hollywood,0
"Nghịch lý của Bentley: Bán ít xe hơn, kiếm nhiều tiền hơn",0
"Quý 1-2022, Bentley kiếm được nhiều tiền hơn so với cùng kỳ năm 2021 mặc dù bán được ít xe hơn.",0
"Đánh giá chìa khóa xe siêu sang Bentley: Nặng gấp đôi bình thường, dễ tạo đẳng cấp cho chủ nhân",0
"Mất gần 170 tỉ USD vì không khách du lịch, Nhật cân nhắc nới lỏng nhập cảnh",0
"TTO - Hơn 2 năm kể từ khi Nhật Bản thực thi lệnh cấm nhập cảnh với du khách quốc tế do đại dịch COVID-19, giới chức xứ sở hoa anh đào đang phải đối mặt với bài toán thiệt - hơn nan giải: đóng hay mở cửa cho khách quốc tế.",0
Đảo du lịch Jeju nói không với cốc dùng một lần,0
Trần Thảo Hiền và 15 năm hành trình nghệ thuật,0
TTO - Trần Thảo Hiền: 15 năm hành trình nghệ thuật là triển lãm cá nhân đầu tiên tại Việt Nam của nữ họa sĩ Trần Thảo Hiền vừa diễn ra ngày 6/5/2022 tại Bảo tàng Mỹ thuật Thành phố Hồ Chí Minh.,0
Những 'ước mơ xanh' giản dị và yêu thương của phái nữ,0
"Cảnh sát giao thông phong tỏa hẻm, 'vịn' hơn 300 xe máy có dấu hiệu 'độ chế'",0
"TTO - Hàng trăm thanh thiếu niên tham gia hội South Vietnam Scooter Team (tạm dịch: Đội tuyển xe tay ga Việt Nam) đang họp mặt giao lưu thì bị CSGT TP.HCM ngăn chặn, xử lý.",0
Đua xe tí hon trên cung đường ‘cong’ nhất thế giới dành cho... người không chịu lớn,0
Quyết định cưỡng chế thuế 2 doanh nghiệp trúng đấu giá đất Thủ Thiêm,0
"TTO - Chiều 6-5, Chi cục Thuế TP Thủ Đức chính thức ban hành quyết định cưỡng chế thuế hai doanh nghiệp trúng đấu giá đất Thủ Thiêm với số tiền phải nộp đợt 1 do quá hạn 90 ngày theo quy định.",0
Hai doanh nghiệp trúng đấu giá đất Thủ Thiêm hứa nộp 100 tỉ đồng trước 30-4 để ‘thể hiện thiện chí’,0
Đề nghị chuyển mặt hàng phân bón từ không chịu thuế sang có thuế,0
TTO - Bộ Nông nghiệp và phát triển nông thôn đề nghị áp thuế mặt hàng phân bón nhằm hỗ trợ ngành sản xuất phân bón trong nước giảm khó khăn cho nông dân.,0
"Giá phân bón tăng vọt, bộ khuyến khích người dân dùng phân bón hữu cơ",0
‘Ma trận’ chương trình ở các trường quốc tế,0
"TTO - Nhiều loại, nhiều kiểu, nhiều hình thức, các trường quốc tế đang hoạt động tại TP.HCM cung cấp vô số chương trình ‘Tây’, ‘Ta’, hoặc ‘Tây - Ta’ kết hợp.",0
"Học phí trường quốc tế, tư thục năm 2022-2023: Nơi giữ nguyên, nơi tăng hơn 80 triệu",0
Nhà thuốc An Khang tuyển dụng 3.000 dược sĩ,0
"Nhà thuốc An Khang đặt mục tiêu đến cuối năm nay có thể đứng vị trí top 3 của ngành dược cả về doanh thu lẫn số lượng cửa hàng. Để thực hiện kế hoạch này, công ty đang tuyển dụng lên đến 3.000 dược sĩ có trình độ chuyên môn.",0
Mỹ tăng gấp đôi số điểm phát thuốc điều trị COVID-19 miễn phí,0
Truyền lửa đam mê cải lương,0
"TTO - Nhằm quảng bá cuộc thi Tài năng diễn viên sân khấu cải lương Trần Hữu Trang, dưới sự chỉ đạo của Sở Văn hóa - Thể thao TP.HCM, tối 7-5, Nhà hát cải lương Trần Hữu Trang tổ chức đêm diễn Truyền lửa đam mê. Chương trình phục vụ khán giả miễn phí.",0
"NSƯT Hữu Quốc: Khi cải lương cần, tôi ưu tiên số 1",0
"Bạn thật đẹp, hãy sống",0
"TTO - Tự sát không phải chủ đề thường xuyên, nhưng cũng không quá khan hiếm trong các MV âm nhạc quốc tế.",0
Đừng chỉ đánh giá khả năng tự tử của người trẻ,0
Nữ trưởng đoàn U23 Thái Lan bất ngờ với sự cuồng nhiệt và thân thiện của CĐV Việt Nam,0
"TTO - Nữ trưởng đoàn U23 Thái Lan, bà Nualphan Lamsam nói: ""Tôi đã có 16 năm ở trong môi trường bóng đá và rất bất ngờ với sự nhiệt huyết, cũng như thân thiện của các cổ động viên bóng đá Việt Nam"".",0
U23 Malaysia thắng ngược 10 người Thái Lan ở trận ra quân SEA Games 31,0
HLV U23 Thái Lan bình thản sau trận thua mở màn SEA Games 31,0
"TTO - Sau trận thua U23 Malaysia 1-2, HLV trưởng Mano Polking chia sẻ bóng đá không thể nói trước được điều gì và U23 Thái Lan chấp nhận tỉ số.",0
Đội trưởng U23 Philippines: 'Chúng tôi sẽ khiến U23 Việt Nam có trận đấu vất vả',0
Xếp hạng bảng B môn bóng đá nam SEA Games 31: U23 Thái Lan cuối bảng,0
"TTO - Sau lượt trận đầu tiên bảng B môn bóng đá nam SEA Games 31, tuyển U23 Thái Lan đang ở vị trí khá thất vọng.",0
Đội trưởng U23 Philippines: 'Chúng tôi sẽ khiến U23 Việt Nam có trận đấu vất vả',0
"Chợ ở Sài Gòn đã ‘vui trở lại’, sáng đèn buôn bán đến khuya",0
"TTO - Sau thời gian dài buôn bán bị ảnh hưởng bởi dịch, ban quản lý ở các chợ ở TP.HCM đã cho tăng giờ bán, hỗ trợ tiểu thương bán hàng qua app để thu hút khách và dần hồi phục hoạt động như trước dịch.",0
Hàng loạt tiểu thương các chợ nổi tiếng ở TP.HCM bỏ sạp vì ế ẩm,0
Rút BHXH 1 lần: Bài toán khó giải,0
Rút BHXH 1 lần hay để về già có lương hưu hiện là bài toán gây đau đầu với một số người lao động.,0
Bớt bớt đi ông ơi!,0
Đội trưởng U23 Philippines: 'Chúng tôi sẽ khiến U23 Việt Nam có trận đấu vất vả',0
"TTO - Phát biểu trước buổi tập trên sân Tam Nông (Phú Thọ) chiều 7-5, đội trưởng đội tuyển U23 Philippines Stephan Schrock cho biết anh khá ấn tượng với U23 Việt Nam nhưng sẽ khiến đoàn quân của HLV Park Hang Seo có trận đấu vất vả.",0
"Đại thắng U23 Indonesia, ông Park vẫn 'cau có'",0
Việt Nam gửi điện thăm hỏi Cuba về vụ nổ lớn khiến hơn 20 người thiệt mạng,0
TTO - Vụ nổ xảy ra tại khách sạn nổi tiếng Saratoga ở trung tâm thủ đô Havana của Cuba ngày 6-5 khiến ít nhất 22 người chết và hơn 70 người bị thương.,0
Vì sao Cuba ngăn chặn thành công biến thể Omicron?,0
TP.HCM được phân bổ 138.600 liều vắc xin Moderna tiêm cho trẻ 6 đến dưới 12 tuổi,0
"TTO - Viện Vệ sinh dịch tễ trung ương (Bộ Y tế) vừa có quyết định phân bổ vắc xin đợt 144 gồm 2.304.000 liều vắc xin Moderna (tính theo liều 0,25ml) do Chính phủ Úc viện trợ cho trung tâm kiểm soát bệnh tật các tỉnh, TP.",0
Ưu tiên tiêm cho trẻ 6 đến dưới 12 tuổi bằng vắc xin Moderna,0
Đen Vâu kết hợp với nhạc sĩ Trần Tiến trong ca khúc 'Đi trong mùa hè',0
"TTO - Tối 7-5, Đen bất ngờ tung teaser MV mới 'Đi trong mùa hè'. Teaser không hé lộ phần rap hay thước phim nào, mà chỉ giới thiệu vị khách mời đặc biệt: nhạc sĩ Trần Tiến.",0
"Đen Vâu xin lỗi vì khiến đàn em chờ đợi, Như Quỳnh tưởng nhớ em trai",0
Cô gái lau nhà làm thanh niên trổ tài trồng chuối ngã sấp mặt,0
"""Xin lỗi bạn! Cho tôi cười phát!"", một người dùng bình luận khi xem video.",0
Võ sĩ dùng mãi một chiêu bị đối thủ bắt bài hạ knock out,0
"Ford Territory 2023 sắp ra mắt Việt Nam, giá tạm tính 799 triệu đồng, đấu Mazda CX-5",0
"Tư vấn bán hàng của nhiều đại lý Ford đưa ra mức giá dự kiến từ 799 triệu đồng cho mẫu Territory 2023, đồng thời nhận đặt cọc trước và giao xe trong quý 3.",0
"Cùng giá, nên mua Hyundai Tucson 2.0 xăng hay Toyota Corolla Cross 1.8 hybrid?",0
Yêu cầu tạm dừng triển lãm hội họa Điện Biên Phủ,0
"TTO -  Sở Văn hóa - thể thao Hà Nội yêu cầu tạm dừng triển lãm này vì có thông tin cho rằng một số bức tranh dễ gây hiểu nhầm, đợi sở thành lập hội đồng thẩm định lại ""trong một thời gian gần nhất có thể"".",0
Gia đình phản ứng về triển lãm tranh Tạ Tỵ đang xin cấp phép,0
"Mazda CX-8 2022 ra mắt Việt Nam, giá từ 1,079 tỉ đồng, thêm trang bị đấu Hyundai Santa Fe",0
"Mazda CX-8 mới có 4 phiên bản, trong đó một bản thiết lập 6 chỗ kiểu ghế thương gia và 3 phiên bản 7 chỗ như cũ, giá từ 1,079 tỉ đồng.",0
Trải nghiệm Mazda CX-60: 'Chỉ kém một chút so với Mercedes GLC và BMW X3',0
Đàn gà đứng cổ vũ 2 chú chó đánh nhau,0
"""2 đứa solo xong chưa, trả chỗ cho tụi tao nào!"", đàn gà said.",0
Võ sĩ dùng mãi một chiêu bị đối thủ bắt bài hạ knock out,0
Họa sĩ Hà Hùng: Vẽ lên toan với lòng không toan tính,0
"TTO - Thưởng tranh của Hà Hùng giống như thưởng hoa cỏ, giống như dạo chơi một buổi chiều và được trở về với bản lai diện mục của mình.",0
"Triển lãm tranh, tượng ‘Dòng Mekong’ lần thứ nhất",0
U23 Malaysia thắng ngược 10 người Thái Lan ở trận ra quân SEA Games 31,0
"TTO - Tối 7-5, U23 Thái Lan đã để thua U23 Malaysia 1-2 ở trận ra quân bảng B môn bóng đá nam SEA Games. Trận này, U23 Thái Lan mở tỉ số trước nhưng chỉ còn chơi với 10 người từ phút 42 sau khi trung vệ Jonathan Khamdee nhận thẻ đỏ.",0
Lịch trực tiếp SEA Games 31: U23 Thái Lan - U23 Malaysia,0
Tổng thống Pháp Emmanuel Macron tuyên thệ nhậm chức nhiệm kỳ 2,0
TTO - Ông Emmanuel Macron đã tuyên thệ nhậm chức tổng thống Pháp nhiệm kỳ thứ 2 sau chiến thắng trong cuộc bầu cử cách đây 2 tuần. Nhiệm kỳ của ông bắt đầu với việc đối mặt nhiều thách thức lớn trong chính sách đối ngoại và đối nội.,0
Người Pháp chờ 'vòng bầu cử thứ ba',0
Hành trình từ giảng đường đến sàn runway của sinh viên thiết kế thời trang,0
"Đã lựa chọn ngành Thiết kế thời trang, mỗi sinh viên ít nhiều đều mong muốn có một ngày thể hiện bản sắc, khẳng định dấu ấn của mình trong nền công nghiệp thời trang sôi động.",0
Sinh viên Quan hệ công chúng HUTECH ‘học lưu động’ cùng chuyên gia,0
Xếp hạng bảng A môn bóng đá nam SEA Games: Việt Nam vẫn đứng dưới Philippines,0
"TTO - Lượt trận thứ 2 bảng A môn bóng đá nam SEA Games 31 khép lại với các kết quả: U23 Việt Nam hòa Philippines 0-0, và U23 Myanmar thắng Timor Leste 3-2.",0
"Hòa U23 Việt Nam, U23 Philippines ăn mừng như thể vô địch SEA Games",0
Nhà thơ Hữu Thỉnh nhận Huân chương Độc lập,0
"TTO - Tối 8-5, tại Nhà hát Lớn Hà Nội, ông Hữu Thỉnh được Chủ tịch nước Nguyễn Xuân Phúc trao tặng Huân chương Độc lập hạng nhì cho hơn 60 năm cống hiến.",0
Nhà thơ Hữu Thỉnh được tặng thưởng mức A của Ban Bí thư Trung ương Đảng,0
